,,cancel_time,deal_volume,direction,exchange,frond_id,instrument,offset,order_id,order_price,order_time,price_type,session_id,status,total_volume
2018-05-02,12,,100,,SH,,600029,open,order_16834752,10.4,2018-05-02,fix,test0_12940567,filled,100
2018-05-02,13,,100,,SH,,601390,open,order_71862039,7.45,2018-05-02,fix,test0_12940567,filled,100
2018-05-02,14,,100,,SH,,601328,open,order_69257841,6.19,2018-05-02,fix,test0_12940567,filled,100
2018-05-02,15,,100,,SH,,601600,close,order_67102398,4.53,2018-05-02,fix,test0_12940567,filled,100
2018-05-02,16,,100,,SZ,,300124,open,order_92150867,33.25,2018-05-02,fix,test0_12940567,filled,100
2018-05-02,17,,100,,SH,,600535,open,order_37016492,43.3,2018-05-02,fix,test0_12940567,filled,100
2018-05-02,18,,100,,SZ,,000060,close,order_90234657,9.45,2018-05-02,fix,test0_12940567,filled,100
2018-05-02,19,,100,,SZ,,000728,close,order_57420938,8.95,2018-05-02,fix,test0_12940567,filled,100
2018-05-02,20,,100,,SZ,,002202,open,order_95248631,17.56,2018-05-02,fix,test0_12940567,filled,100
2018-05-03,0,,100,,SH,,600816,open,order_05497186,11.61,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,1,,100,,SH,,600900,close,order_87506213,15.98,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,2,,100,,SZ,,000001,close,order_48753219,10.75,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,3,,100,,SZ,,300144,open,order_08694235,20.7,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,4,,100,,SH,,601111,open,order_79621480,12.13,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,5,,100,,SZ,,000895,close,order_74032168,24.55,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,6,,100,,SH,,601117,close,order_23906874,7.49,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,7,,100,,SZ,,000983,close,order_92675384,7.6,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,8,,100,,SZ,,000961,open,order_54980726,7.51,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,9,,100,,SH,,603160,close,order_35628974,79.88,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,10,,100,,SZ,,000538,open,order_56973824,99.49,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,11,,100,,SH,,600741,open,order_38504276,23.99,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,12,,100,,SZ,,000963,close,order_15490276,67.24,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,13,,100,,SH,,600362,close,order_86731094,17.1,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,14,,100,,SZ,,002465,close,order_91237650,10.7,2018-05-03,fix,test0_12940567,filled,100
2018-05-03,15,,100,,SZ,,000651,close,order_24698175,45.79,2018-05-03,fix,test0_12940567,filled,100
2018-05-04,0,,100,,SH,,601919,open,order_67128309,5.68,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,1,,100,,SH,,601398,close,order_69418352,5.91,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,2,,100,,SZ,,000568,close,order_67124053,60.62,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,3,,100,,SH,,600816,close,order_57890241,9.22,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,4,,100,,SH,,601901,open,order_95736148,6.14,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,5,,100,,SH,,601288,open,order_43102579,3.83,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,6,,100,,SH,,601898,open,order_50384967,5.09,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,7,,100,,SH,,600011,open,order_38072145,6.53,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,8,,100,,SH,,600498,close,order_76450291,26.27,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,9,,100,,SH,,601985,open,order_60273541,6.51,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,10,,100,,SH,,600276,close,order_91436782,82.44,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,11,,100,,SH,,600827,open,order_08637219,10.94,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,12,,100,,SH,,601333,open,order_58140376,4.55,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,13,,100,,SH,,600369,open,order_38467105,4.47,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,14,,100,,SZ,,000627,close,order_42657038,7.63,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,15,,100,,SZ,,002310,open,order_62387410,19.36,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,16,,100,,SZ,,000963,open,order_37198245,69.76,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,17,,100,,SH,,601800,close,order_15784203,12.85,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,18,,100,,SH,,600352,open,order_84527019,11.31,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,19,,100,,SZ,,002508,open,order_34019852,36.54,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,20,,100,,SZ,,002146,close,order_87913625,10.34,2018-05-04,fix,test0_12940567,filled,100
2018-05-04,21,,100,,SZ,,002294,open,order_79321846,41.25,2018-05-04,fix,test0_12940567,filled,100
2018-05-07,0,,100,,SZ,,000686,open,order_92703861,7.98,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,1,,100,,SH,,601881,open,order_27910863,10.54,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,2,,100,,SZ,,000166,open,order_43568127,4.92,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,3,,100,,SZ,,001979,open,order_51067249,22.55,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,4,,100,,SZ,,000568,open,order_43926158,64.3,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,5,,100,,SH,,600900,open,order_75031942,16.13,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,6,,100,,SH,,601198,open,order_80293651,14.98,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,7,,100,,SZ,,002736,open,order_96874230,10.77,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,8,,100,,SH,,600705,open,order_59103642,5.46,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,9,,100,,SH,,601607,open,order_70639142,24.58,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,10,,100,,SZ,,002024,open,order_49620831,13.71,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,11,,100,,SH,,600271,open,order_73496051,25.71,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,12,,100,,SH,,601117,open,order_89647013,7.76,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,13,,100,,SH,,603858,open,order_62854190,49.56,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,14,,100,,SH,,600837,open,order_10652389,11.67,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,15,,100,,SZ,,000768,close,order_10534782,18.38,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,16,,100,,SH,,600958,open,order_42609153,12.31,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,17,,100,,SH,,600570,open,order_72941065,64.39,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,18,,100,,SH,,600104,open,order_74192063,33.1,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,19,,100,,SH,,601727,open,order_41985372,5.86,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,20,,100,,SZ,,002424,open,order_58724691,13.95,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,21,,100,,SH,,601099,open,order_68720513,2.87,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,22,,100,,SZ,,002572,open,order_54960283,35.26,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,23,,100,,SZ,,002466,open,order_10763582,57.27,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,24,,100,,SH,,601336,open,order_07489315,45.54,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,25,,100,,SH,,600109,open,order_73948206,8.91,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,26,,100,,SZ,,300251,open,order_45837921,11.51,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,27,,100,,SZ,,002146,open,order_39784250,10.43,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,28,,100,,SZ,,000728,open,order_53980712,9.29,2018-05-07,fix,test0_12940567,filled,100
2018-05-07,29,,100,,SH,,600061,open,order_63790415,12.29,2018-05-07,fix,test0_12940567,filled,100
2018-05-08,0,,100,,SH,,600085,open,order_23194078,38.2,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,1,,100,,SH,,600999,open,order_91765284,17.39,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,2,,100,,SH,,600977,open,order_98470635,16.29,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,3,,100,,SH,,600196,open,order_68204715,41.49,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,4,,100,,SH,,600660,open,order_53024197,24.36,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,5,,100,,SH,,601601,open,order_70269148,35.75,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,6,,100,,SH,,600153,open,order_51328647,11.16,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,7,,100,,SH,,601985,close,order_63189247,6.59,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,8,,100,,SH,,600157,open,order_51027469,2.41,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,9,,100,,SZ,,300059,open,order_19482537,15.29,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,10,,100,,SH,,600704,open,order_78130562,6.39,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,11,,100,,SZ,,002470,open,order_58273401,9.2,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,12,,100,,SH,,601958,open,order_04693817,6.91,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,13,,100,,SH,,600795,open,order_57490362,2.91,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,14,,100,,SH,,600886,open,order_24361950,6.98,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,15,,100,,SH,,600362,open,order_31075296,17.42,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,16,,100,,SH,,600383,open,order_78129540,11.58,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,17,,100,,SH,,601818,open,order_23190548,4.08,2018-05-08,fix,test0_12940567,filled,100
2018-05-08,18,,100,,SH,,601766,open,order_52413869,9.74,2018-05-08,fix,test0_12940567,filled,100
2018-05-09,0,,100,,SH,,600021,open,order_58764319,8.26,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,1,,100,,SH,,600674,open,order_91547320,9.12,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,2,,100,,SZ,,002460,open,order_45103697,68.95,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,3,,100,,SH,,600208,open,order_59836142,4.36,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,4,,100,,SH,,601988,open,order_72518093,3.88,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,5,,100,,SH,,600871,open,order_78324190,2.07,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,6,,100,,SZ,,002714,open,order_67948253,50.04,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,7,,100,,SZ,,000100,open,order_61908742,3.34,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,8,,100,,SH,,600688,open,order_25964038,5.9,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,9,,100,,SH,,601377,open,order_19236548,6.5,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,10,,100,,SH,,601933,open,order_20169853,9.26,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,11,,100,,SH,,601375,open,order_65743289,6.05,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,12,,100,,SZ,,000983,open,order_85607143,7.89,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,13,,100,,SH,,600170,open,order_01943762,3.64,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,14,,100,,SZ,,002007,open,order_76930524,31.02,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,15,,100,,SZ,,002236,open,order_97528134,24.02,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,16,,100,,SH,,600276,open,order_24609853,85.86,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,17,,100,,SZ,,000627,open,order_42596801,7.94,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,18,,100,,SH,,600519,open,order_12057986,701.95,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,19,,100,,SH,,601328,close,order_02478961,6.19,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,20,,100,,SH,,601633,open,order_14893056,10.89,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,21,,100,,SH,,601628,open,order_40387596,25.31,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,22,,100,,SZ,,000559,open,order_16974053,8.25,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,23,,100,,SH,,600820,open,order_85430961,7.13,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,24,,100,,SH,,600233,open,order_37651904,15.46,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,25,,100,,SZ,,000750,open,order_62985170,4.19,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,26,,100,,SH,,601228,open,order_95674803,5.66,2018-05-09,fix,test0_12940567,filled,100
2018-05-09,27,,100,,SH,,601555,open,order_92140837,8.14,2018-05-09,fix,test0_12940567,filled,100
2018-05-10,0,,100,,SH,,600637,open,order_23810576,17.67,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,1,,100,,SZ,,002602,close,order_03951472,34.59,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,2,,100,,SH,,601155,open,order_29685104,34.73,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,3,,100,,SZ,,002415,open,order_67324819,40.45,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,4,,100,,SH,,601939,open,order_12498753,7.58,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,5,,100,,SZ,,002475,open,order_42185976,23.69,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,6,,100,,SH,,600048,open,order_08329645,13.9,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,7,,100,,SZ,,000623,open,order_28740635,20.25,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,8,,100,,SH,,600016,open,order_53426907,7.94,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,9,,100,,SZ,,000063,close,order_75931024,31.31,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,10,,100,,SZ,,002352,open,order_24380765,48.65,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,11,,100,,SH,,601169,open,order_29780354,6.89,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,12,,100,,SH,,601618,open,order_53416029,3.73,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,13,,100,,SZ,,002027,open,order_42537910,11.37,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,14,,100,,SH,,601328,open,order_85016723,6.2,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,15,,100,,SH,,601966,open,order_05736129,16.87,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,16,,100,,SZ,,000503,open,order_27460385,41.65,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,17,,100,,SH,,601668,open,order_65317924,8.47,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,18,,100,,SZ,,000651,open,order_28063457,48.21,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,19,,100,,SZ,,000069,open,order_29170534,8.27,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,20,,100,,SZ,,002797,open,order_86973510,7.68,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,21,,100,,SZ,,000060,open,order_58243097,9.64,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,22,,100,,SZ,,000776,open,order_12486509,15.93,2018-05-10,fix,test0_12940567,filled,100
2018-05-10,23,,100,,SH,,600919,open,order_40359821,7.25,2018-05-10,fix,test0_12940567,filled,100
2018-05-11,0,,100,,SZ,,300024,open,order_98526017,19.8,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,1,,100,,SZ,,002456,open,order_75123698,18.84,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,2,,100,,SZ,,300136,open,order_19570238,35.35,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,3,,100,,SH,,601398,open,order_29530614,6.07,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,4,,100,,SH,,601163,open,order_80623195,16.56,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,5,,100,,SZ,,002081,open,order_50641273,12.99,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,6,,100,,SH,,600111,open,order_13069857,12.95,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,7,,100,,SZ,,300027,open,order_95873620,8.8,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,8,,100,,SZ,,000895,open,order_94165870,26.15,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,9,,100,,SZ,,002673,open,order_74285139,9.36,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,10,,100,,SZ,,002608,open,order_57492186,8.27,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,11,,100,,SH,,601985,open,order_32571940,6.55,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,12,,100,,SZ,,000630,open,order_14782095,2.6,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,13,,100,,SZ,,000063,open,order_13620594,31.31,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,14,,100,,SZ,,000792,open,order_95132470,12.93,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,15,,100,,SZ,,000671,open,order_94258706,7.39,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,16,,100,,SZ,,300033,open,order_56487012,48.38,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,17,,100,,SH,,600415,open,order_41596382,5.08,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,18,,100,,SH,,601166,open,order_18652704,16.32,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,19,,100,,SH,,600895,open,order_07625914,13.41,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,20,,100,,SZ,,002008,open,order_57613290,51.82,2018-05-11,fix,test0_12940567,filled,100
2018-05-11,21,,100,,SH,,600909,open,order_86423057,6.75,2018-05-11,fix,test0_12940567,filled,100
2018-05-14,0,,100,,SZ,,300024,close,order_14568732,19.53,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,1,,100,,SH,,603799,open,order_39021586,115.94,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,2,,100,,SZ,,000876,open,order_49783651,7.15,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,3,,100,,SH,,600570,close,order_37869514,59.16,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,4,,100,,SZ,,002839,open,order_73981042,7.99,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,5,,100,,SH,,603993,open,order_35279041,8.29,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,6,,100,,SH,,600804,open,order_84316092,14.56,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,7,,100,,SH,,600109,close,order_42190568,8.44,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,8,,100,,SH,,600066,open,order_04298635,21.96,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,9,,100,,SZ,,002142,open,order_73620518,18.1,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,10,,100,,SZ,,000338,open,order_81907546,8.42,2018-05-14,fix,test0_12940567,filled,100
2018-05-14,11,,100,,SH,,601555,close,order_51604732,7.85,2018-05-14,fix,test0_12940567,filled,100
2018-05-15,0,,100,,SZ,,002602,open,order_71859403,34.65,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,1,,100,,SH,,600297,open,order_76214980,6.87,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,2,,100,,SH,,601375,close,order_20416589,5.98,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,3,,100,,SH,,601866,open,order_29538076,2.98,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,4,,100,,SH,,600958,close,order_65097483,11.97,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,5,,100,,SZ,,002594,open,order_98174053,53.07,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,6,,100,,SH,,601186,close,order_18734065,9.75,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,7,,100,,SH,,601318,open,order_97416853,63.97,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,8,,100,,SH,,600373,open,order_18742953,14.86,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,9,,100,,SH,,600535,close,order_75029341,42.98,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,10,,100,,SH,,601991,open,order_83647021,3.4,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,11,,100,,SZ,,002797,close,order_62583714,7.55,2018-05-15,fix,test0_12940567,filled,100
2018-05-15,12,,100,,SZ,,000776,close,order_81709245,15.71,2018-05-15,fix,test0_12940567,filled,100
2018-05-16,0,,100,,SH,,600019,close,order_31902847,8.86,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,1,,100,,SZ,,000839,open,order_01846235,6.69,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,2,,100,,SH,,600089,open,order_94361285,8.22,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,3,,100,,SH,,600549,open,order_57280146,22.61,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,4,,100,,SH,,601377,close,order_95241386,6.35,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,5,,100,,SZ,,002673,close,order_03795146,9.2,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,6,,100,,SH,,601866,close,order_51672893,2.96,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,7,,100,,SZ,,000671,close,order_09678143,7.35,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,8,,100,,SZ,,300033,close,order_78164309,47.9,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,9,,100,,SH,,600703,open,order_02851396,21.95,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,10,,100,,SZ,,002074,open,order_84521967,18.18,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,11,,100,,SZ,,000060,close,order_80421569,6.18,2018-05-16,fix,test0_12940567,filled,100
2018-05-16,12,,100,,SZ,,000728,close,order_09175238,8.9,2018-05-16,fix,test0_12940567,filled,100
2018-05-17,0,,100,,SZ,,000686,close,order_69571438,7.69,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,1,,100,,SH,,600100,close,order_84623571,11.0,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,2,,100,,SH,,601881,close,order_25684137,10.14,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,3,,100,,SH,,600023,open,order_87930625,5.19,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,4,,100,,SZ,,000839,close,order_27598316,6.56,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,5,,100,,SZ,,000100,close,order_12389740,3.23,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,6,,100,,SZ,,300027,close,order_89054726,8.61,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,7,,100,,SZ,,002153,open,order_75913408,27.31,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,8,,100,,SZ,,000898,close,order_95326701,6.17,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,9,,100,,SH,,600415,close,order_10968453,5.07,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,10,,100,,SZ,,002500,close,order_02839157,7.79,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,11,,100,,SH,,601211,close,order_13275498,17.35,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,12,,100,,SH,,600233,close,order_01238946,15.26,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,13,,100,,SH,,600383,close,order_96312485,11.23,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,14,,100,,SH,,601991,close,order_05731468,3.38,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,15,,100,,SH,,601718,open,order_52907831,4.92,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,16,,100,,SZ,,300251,close,order_93628507,11.04,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,17,,100,,SZ,,000750,close,order_41367205,4.06,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,18,,100,,SH,,601766,close,order_45601938,9.48,2018-05-17,fix,test0_12940567,filled,100
2018-05-17,19,,100,,SH,,600909,close,order_37140659,6.69,2018-05-17,fix,test0_12940567,filled,100
2018-05-18,0,,100,,SH,,600887,open,order_82091573,27.48,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,1,,100,,SH,,601688,close,order_47903216,18.26,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,2,,100,,SH,,601611,open,order_29568340,9.21,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,3,,100,,SH,,600583,open,order_10389675,6.66,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,4,,100,,SH,,600177,open,order_89420157,8.39,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,5,,100,,SZ,,002558,open,order_68912543,26.76,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,6,,100,,SZ,,000402,open,order_41597820,9.33,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,7,,100,,SH,,601216,open,order_54309287,4.47,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,8,,100,,SH,,600376,close,order_62519847,8.89,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,9,,100,,SH,,600415,open,order_13482957,5.1,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,10,,100,,SH,,601099,close,order_37126405,2.81,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,11,,100,,SZ,,000625,open,order_19372064,10.5,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,12,,100,,SH,,601991,open,order_79620835,3.41,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,13,,100,,SZ,,002241,open,order_28435791,11.54,2018-05-18,fix,test0_12940567,filled,100
2018-05-18,14,,100,,SZ,,000008,open,order_52649817,6.31,2018-05-18,fix,test0_12940567,filled,100
2018-05-21,0,,100,,SZ,,002292,open,order_52901378,12.5,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,1,,100,,SZ,,300024,open,order_87520641,20.51,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,2,,100,,SH,,600340,open,order_27931450,29.89,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,3,,100,,SH,,601608,open,order_57321849,3.41,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,4,,100,,SH,,600522,open,order_45318962,11.07,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,5,,100,,SZ,,300144,close,order_08543276,20.23,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,6,,100,,SH,,600111,close,order_46973815,12.8,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,7,,100,,SZ,,002831,open,order_51649038,46.62,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,8,,100,,SZ,,300027,open,order_94820175,8.87,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,9,,100,,SZ,,000738,open,order_10489325,15.48,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,10,,100,,SZ,,002555,open,order_85713420,15.04,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,11,,100,,SH,,600549,close,order_81326405,22.59,2018-05-21,fix,test0_12940567,filled,100
2018-05-21,12,,100,,SH,,600837,close,order_53820417,11.55,2018-05-21,fix,test0_12940567,filled,100
