,,deal_price,deal_time,deal_volume,direction,exchange,instrument,offset,order_id,trade_id
2018-02-28,13,85.80573399999999,2018-02-28,100,,SH,603160,open,order_29107435,deal_04875196
2018-02-28,14,12.963887999999999,2018-02-28,100,,SZ,000792,open,order_84153290,deal_50241873
2018-02-28,15,25.927775999999998,2018-02-28,100,,SH,600893,open,order_52409176,deal_17462583
2018-02-28,16,23.056915,2018-02-28,100,,SZ,002044,open,order_27150634,deal_98146702
2018-02-28,17,19.315793,2018-02-28,100,,SZ,002310,open,order_16895374,deal_30215769
2018-02-28,18,6.561967999999999,2018-02-28,100,,SZ,300315,open,order_35072481,deal_59701823
2018-02-28,19,7.082124,2018-02-28,100,,SH,601958,open,order_34871069,deal_79182604
2018-02-28,20,5.40162,2018-02-28,100,,SH,601018,open,order_32785469,deal_16958237
2018-02-28,21,8.232469,2018-02-28,100,,SZ,000413,open,order_74920165,deal_14359670
2018-02-28,22,60.528153,2018-02-28,100,,SZ,000938,open,order_21368549,deal_52103978
2018-02-28,23,35.940779,2018-02-28,100,,SH,600535,open,order_79408316,deal_07415239
2018-02-28,24,51.60248000000001,2018-02-28,100,,SZ,000651,close,order_70829614,deal_46923705
2018-02-28,25,12.513753,2018-02-28,100,,SZ,300251,open,order_30928156,deal_78301425
2018-02-28,26,15.574670999999999,2018-02-28,100,,SZ,002241,open,order_25637418,deal_60392587
2018-02-28,27,5.361608,2018-02-28,100,,SH,601992,open,order_28753469,deal_51478390
2018-03-01,0,24.297287000000004,2018-03-01,100,,SZ,002174,open,order_69815307,deal_40812935
2018-03-01,1,9.977013000000001,2018-03-01,100,,SH,600019,close,order_31458967,deal_23089751
2018-03-01,2,5.711713,2018-03-01,100,,SZ,000725,open,order_53814296,deal_35280764
2018-03-01,3,7.812342999999999,2018-03-01,100,,SZ,000839,open,order_50274816,deal_52940173
2018-03-01,4,13.073921,2018-03-01,100,,SH,600111,open,order_28694715,deal_02315798
2018-03-01,5,6.271881,2018-03-01,100,,SH,600011,open,order_10296384,deal_74059218
2018-03-01,6,21.516453000000002,2018-03-01,100,,SH,600271,open,order_10582649,deal_53086791
2018-03-01,7,121.08809500000001,2018-03-01,100,,SZ,002304,close,order_72395106,deal_84395671
2018-03-01,8,12.28401,2018-03-01,100,,SH,600153,close,order_98165327,deal_45720319
2018-03-01,9,50.445128999999994,2018-03-01,100,,SH,600570,open,order_25903846,deal_28164530
2018-03-01,10,8.662598,2018-03-01,100,,SZ,002065,open,order_37519824,deal_26794158
2018-03-01,11,40.322092999999995,2018-03-01,100,,SH,600038,open,order_02139458,deal_18490325
2018-03-01,12,16.534959,2018-03-01,100,,SH,600373,open,order_90284716,deal_31709642
2018-03-01,13,15.714713,2018-03-01,100,,SH,600233,open,order_93054618,deal_84253607
2018-03-01,14,5.861758,2018-03-01,100,,SH,601228,open,order_68179342,deal_12934856
2018-03-01,15,29.178751,2018-03-01,100,,SZ,000826,open,order_69421308,deal_27506431
2018-03-01,16,17.765328,2018-03-01,100,,SZ,002202,open,order_52306941,deal_04896521
2018-03-02,0,12.033608999999998,2018-03-02,100,,SZ,002292,open,order_85629407,deal_82706145
2018-03-02,1,18.855655000000002,2018-03-02,100,,SZ,300024,open,order_69240531,deal_76320518
2018-03-02,2,33.259975,2018-03-02,100,,SZ,002602,open,order_62950473,deal_05986471
2018-03-02,3,17.895367,2018-03-02,100,,SH,601163,open,order_76093214,deal_62510937
2018-03-02,4,3.3910169999999993,2018-03-02,100,,SH,600219,open,order_17964280,deal_81243796
2018-03-02,5,26.117833000000005,2018-03-02,100,,SZ,002411,open,order_02931476,deal_10852937
2018-03-02,6,56.727013,2018-03-02,100,,SZ,002831,open,order_51690432,deal_98150367
2018-03-02,7,9.842952,2018-03-02,100,,SZ,300027,open,order_62579301,deal_91452637
2018-03-02,8,12.743822,2018-03-02,100,,SZ,002024,open,order_01682943,deal_23806974
2018-03-02,9,20.796237000000005,2018-03-02,100,,SZ,002555,open,order_27431609,deal_46987251
2018-03-02,10,3.8342400000000008,2018-03-02,100,,SZ,000709,close,order_14629807,deal_02391786
2018-03-02,11,7.212162999999999,2018-03-02,100,,SH,601669,open,order_26087495,deal_69340251
2018-03-02,12,15.224566,2018-03-02,100,,SZ,000768,open,order_49826735,deal_54163098
2018-03-02,13,35.790734,2018-03-02,100,,SH,601012,open,order_01298764,deal_62371480
2018-03-02,14,6.899635000000001,2018-03-02,100,,SZ,000898,close,order_84597321,deal_54761398
2018-03-02,15,7.50225,2018-03-02,100,,SZ,000627,open,order_91245386,deal_02637415
2018-03-02,16,9.812943,2018-03-02,100,,SZ,002839,open,order_03269417,deal_51726098
2018-03-02,17,13.60408,2018-03-02,100,,SH,601800,open,order_87120643,deal_75946230
2018-03-02,18,19.335799,2018-03-02,100,,SH,600663,open,order_46932578,deal_48109723
2018-03-02,19,13.083924,2018-03-02,100,,SH,600895,open,order_47386921,deal_56748032
2018-03-02,20,35.920773,2018-03-02,100,,SZ,000503,open,order_48521067,deal_95310468
2018-03-02,21,9.062718,2018-03-02,100,,SZ,000559,open,order_67280915,deal_72508493
2018-03-05,0,8.042411999999999,2018-03-05,100,,SH,600021,open,order_08542637,deal_96085341
2018-03-05,1,16.0048,2018-03-05,100,,SH,600637,open,order_04192586,deal_78063952
2018-03-05,2,32.32791900000001,2018-03-05,100,,SH,600887,close,order_23815704,deal_34590716
2018-03-05,3,10.773231000000001,2018-03-05,100,,SH,600390,open,order_29653410,deal_62817549
2018-03-05,4,12.823845999999998,2018-03-05,100,,SH,600816,open,order_46712583,deal_26480591
2018-03-05,5,7.190640000000001,2018-03-05,100,,SH,601669,close,order_18309742,deal_93568742
2018-03-05,6,25.816395000000004,2018-03-05,100,,SH,600660,close,order_50261348,deal_27046139
2018-03-05,7,9.312793,2018-03-05,100,,SZ,002608,open,order_75948216,deal_18532697
2018-03-05,8,38.959287,2018-03-05,100,,SH,601601,close,order_19703642,deal_70839162
2018-03-05,9,4.851454999999999,2018-03-05,100,,SH,601333,open,order_43678902,deal_42198576
2018-03-05,10,21.736518999999998,2018-03-05,100,,SH,600118,open,order_65918732,deal_58710643
2018-03-05,11,35.776255000000006,2018-03-05,100,,SZ,002572,close,order_07839425,deal_56832409
2018-03-05,12,4.0712209999999995,2018-03-05,100,,SH,601872,open,order_67523041,deal_20459817
2018-03-05,13,11.355219,2018-03-05,100,,SH,600029,close,order_61348527,deal_20768943
2018-03-05,14,16.524956000000003,2018-03-05,100,,SH,600406,open,order_47216908,deal_32071658
2018-03-05,15,19.660465,2018-03-05,100,,SZ,002142,close,order_82179043,deal_42751809
2018-03-06,0,9.372810999999999,2018-03-06,100,,SH,600674,open,order_42376901,deal_51403276
2018-03-06,1,3.6310890000000002,2018-03-06,100,,SH,601608,open,order_28930475,deal_91768452
2018-03-06,2,9.542862,2018-03-06,100,,SH,601611,open,order_61897023,deal_17802439
2018-03-06,3,6.1418420000000005,2018-03-06,100,,SH,601212,open,order_78316429,deal_38416759
2018-03-06,4,98.699601,2018-03-06,100,,SZ,000538,open,order_40978521,deal_83507126
2018-03-06,5,6.7420219999999995,2018-03-06,100,,SH,600704,open,order_04153697,deal_02957618
2018-03-06,6,51.485441,2018-03-06,100,,SZ,300033,open,order_39172056,deal_78342691
2018-03-06,7,8.472541000000001,2018-03-06,100,,SZ,002470,open,order_23687150,deal_23468759
2018-03-06,8,140.41722000000001,2018-03-06,100,,SH,603833,close,order_93780615,deal_32106759
2018-03-06,9,13.831995,2018-03-06,100,,SH,601800,close,order_97613024,deal_28950746
2018-03-06,10,3.110933,2018-03-06,100,,SH,600795,open,order_56834719,deal_62815903
2018-03-06,11,7.10213,2018-03-06,100,,SH,600886,open,order_30261748,deal_71853264
2018-03-06,12,3.921176,2018-03-06,100,,SH,601991,open,order_47603219,deal_53178690
2018-03-06,13,5.471641,2018-03-06,100,,SH,601718,open,order_52769108,deal_28916570
2018-03-06,14,7.572270999999998,2018-03-06,100,,SH,600909,open,order_45068312,deal_04263879
2018-03-06,15,26.417923000000002,2018-03-06,100,,SH,600332,open,order_83579246,deal_35716029
2018-03-07,0,38.31148999999999,2018-03-07,100,,SH,601155,open,order_40927683,deal_54189706
2018-03-07,1,2.3006899999999995,2018-03-07,100,,SH,600871,open,order_27159843,deal_54186230
2018-03-07,2,10.933279,2018-03-07,100,,SZ,002736,open,order_06249318,deal_56043812
2018-03-07,3,12.973113000000001,2018-03-07,100,,SH,601111,close,order_26841579,deal_20918453
2018-03-07,4,9.022706,2018-03-07,100,,SH,600089,open,order_15789230,deal_53942086
2018-03-07,5,7.040835,2018-03-07,100,,SH,600297,close,order_46053281,deal_96473801
2018-03-07,6,56.286880999999994,2018-03-07,100,,SZ,000333,open,order_15643079,deal_79018654
2018-03-07,7,4.5513650000000005,2018-03-07,100,,SH,600369,open,order_64985213,deal_57120963
2018-03-07,8,6.001799999999999,2018-03-07,100,,SH,601727,open,order_09547368,deal_85263409
2018-03-07,9,13.013903,2018-03-07,100,,SZ,002424,open,order_03827495,deal_47031852
2018-03-07,10,5.451635,2018-03-07,100,,SH,600415,open,order_96087324,deal_75380694
2018-03-07,11,19.795937000000002,2018-03-07,100,,SZ,002450,open,order_38576920,deal_78630915
2018-03-07,12,138.72160399999996,2018-03-07,100,,SH,603833,open,order_16238974,deal_16732984
2018-03-07,13,7.662298,2018-03-07,100,,SH,600820,open,order_12068795,deal_61235894
2018-03-07,14,8.632588999999998,2018-03-07,100,,SZ,002797,open,order_84129536,deal_09817432
2018-03-07,15,33.299987,2018-03-07,100,,SH,600682,open,order_41809653,deal_58234196
2018-03-08,0,33.620083,2018-03-08,100,,SH,600085,open,order_40871395,deal_29401875
2018-03-08,1,4.4613380000000005,2018-03-08,100,,SH,600208,open,order_97012843,deal_58709364
2018-03-08,2,14.014203,2018-03-08,100,,SH,601198,open,order_93714625,deal_59032741
2018-03-08,3,4.361307999999999,2018-03-08,100,,SZ,000425,open,order_15987406,deal_96057124
2018-03-08,4,23.216963,2018-03-08,100,,SH,601607,open,order_40283165,deal_50937428
2018-03-08,5,7.392217,2018-03-08,100,,SH,600297,open,order_07938542,deal_84761905
2018-03-08,6,9.525690000000003,2018-03-08,100,,SZ,300027,close,order_18263495,deal_05237869
2018-03-08,7,4.331299,2018-03-08,100,,SZ,000157,open,order_82143790,deal_42305816
2018-03-08,8,6.461938,2018-03-08,100,,SH,601375,open,order_79158423,deal_86079513
2018-03-08,9,13.584074000000001,2018-03-08,100,,SH,601878,open,order_04721659,deal_41935870
2018-03-08,10,8.912673,2018-03-08,100,,SZ,000671,open,order_01685234,deal_48192063
2018-03-08,11,13.60408,2018-03-08,100,,SH,601800,open,order_06524981,deal_06278549
2018-03-08,12,20.436129,2018-03-08,100,,SH,600690,open,order_75031694,deal_12935684
2018-03-09,0,8.162448,2018-03-09,100,,SZ,000686,open,order_72950348,deal_59416738
2018-03-09,1,6.471940999999999,2018-03-09,100,,SH,601919,open,order_64598710,deal_90361847
2018-03-09,2,17.945382000000002,2018-03-09,100,,SH,601688,open,order_89746130,deal_78059623
2018-03-09,3,5.741721999999999,2018-03-09,100,,SH,600023,open,order_26798045,deal_58019347
2018-03-09,4,34.24026899999999,2018-03-09,100,,SZ,300072,open,order_52403817,deal_18903456
2018-03-09,5,9.882963999999998,2018-03-09,100,,SZ,300027,open,order_65817903,deal_38609542
2018-03-09,6,10.323096,2018-03-09,100,,SH,601933,open,order_86945201,deal_15268973
2018-03-09,7,3.230969,2018-03-09,100,,SH,601866,open,order_43821576,deal_95631482
2018-03-09,8,26.637989,2018-03-09,100,,SH,600660,open,order_94051238,deal_19637524
2018-03-09,9,21.356405,2018-03-09,100,,SZ,000623,open,order_94083276,deal_85123096
2018-03-09,10,11.833549,2018-03-09,100,,SH,600827,open,order_27569418,deal_17904823
2018-03-09,11,15.0045,2018-03-09,100,,SZ,300059,open,order_86105397,deal_90576834
2018-03-09,12,8.662598,2018-03-09,100,,SH,600109,open,order_85264079,deal_82760143
2018-03-09,13,19.555864999999997,2018-03-09,100,,SZ,002252,open,order_63490287,deal_65091287
2018-03-09,14,70.92127,2018-03-09,100,,SH,601318,open,order_31549206,deal_03785964
2018-03-09,15,8.032409,2018-03-09,100,,SZ,002500,open,order_41562783,deal_16835479
2018-03-12,0,10.563168000000001,2018-03-12,100,,SH,601881,open,order_48092137,deal_17682935
2018-03-12,1,17.815343000000002,2018-03-12,100,,SH,600999,open,order_35028974,deal_82617043
2018-03-12,2,76.182848,2018-03-12,100,,SZ,000858,open,order_71642058,deal_40297586
2018-03-12,3,22.056614999999997,2018-03-12,100,,SZ,001979,open,order_24873165,deal_40971863
2018-03-12,4,34.280280999999995,2018-03-12,100,,SH,601021,open,order_96283047,deal_53764198
2018-03-12,5,6.631989,2018-03-12,100,,SH,601901,open,order_86502471,deal_36718425
2018-03-12,6,36.140839,2018-03-12,100,,SH,600340,open,order_67081395,deal_40856139
2018-03-12,7,5.661698,2018-03-12,100,,SZ,000959,open,order_85462709,deal_81046732
2018-03-12,8,5.751725,2018-03-12,100,,SH,601898,open,order_36527148,deal_60458271
2018-03-12,9,9.032708999999999,2018-03-12,100,,SH,600177,open,order_35016942,deal_81549623
2018-03-12,10,10.393117,2018-03-12,100,,SZ,000402,open,order_84065721,deal_71948063
2018-03-12,11,7.012103,2018-03-12,100,,SH,601377,open,order_83046291,deal_90321864
2018-03-12,12,3.881164,2018-03-12,100,,SH,600170,open,order_45678930,deal_62480195
2018-03-12,13,7.722315999999999,2018-03-12,100,,SH,600606,open,order_41309275,deal_03169845
2018-03-12,14,14.584374,2018-03-12,100,,SH,600048,open,order_29478301,deal_95368142
2018-03-12,15,12.773831,2018-03-12,100,,SH,600153,open,order_52413976,deal_17932586
2018-03-12,16,7.282183999999998,2018-03-12,100,,SH,601985,open,order_65741039,deal_79186504
2018-03-12,17,26.377910999999997,2018-03-12,100,,SH,601877,open,order_20754896,deal_19658372
2018-03-12,18,9.242772,2018-03-12,100,,SH,600376,open,order_08256731,deal_82104695
2018-03-12,19,13.323996,2018-03-12,100,,SH,601788,open,order_20849756,deal_70354182
2018-03-12,20,7.672301,2018-03-12,100,,SZ,000783,open,order_20937645,deal_26894173
2018-03-12,21,3.120935999999999,2018-03-12,100,,SH,601099,open,order_10932687,deal_38150427
2018-03-12,22,13.784134,2018-03-12,100,,SH,600804,open,order_95328146,deal_53764901
2018-03-12,23,32.63978899999999,2018-03-12,100,,SZ,000002,open,order_09157842,deal_53264189
2018-03-12,24,19.315793,2018-03-12,100,,SH,600030,open,order_25706419,deal_61854709
2018-03-12,25,12.133639,2018-03-12,100,,SZ,000625,open,order_46981027,deal_71862945
2018-03-12,26,8.622585999999998,2018-03-12,100,,SH,600649,open,order_05762391,deal_59306712
2018-03-12,27,19.945982,2018-03-12,100,,SZ,002142,open,order_89473012,deal_36578102
2018-03-12,28,4.821445999999999,2018-03-12,100,,SH,601899,open,order_94801275,deal_09736842
2018-03-12,29,18.465538,2018-03-12,100,,SH,601211,open,order_32148795,deal_73902648
2018-03-12,30,53.31599,2018-03-12,100,,SZ,000651,open,order_82354967,deal_82701536
2018-03-12,31,8.742622,2018-03-12,100,,SZ,000069,open,order_80127946,deal_68790421
2018-03-12,32,4.691406999999999,2018-03-12,100,,SZ,000750,open,order_52714803,deal_53471068
2018-03-12,33,27.198157000000002,2018-03-12,100,,SH,600547,open,order_21634708,deal_07431869
2018-03-12,34,10.923276000000001,2018-03-12,100,,SZ,002146,open,order_97621843,deal_63419508
2018-03-12,35,17.245172000000004,2018-03-12,100,,SZ,000776,open,order_14073928,deal_49531276
2018-03-12,36,9.812943,2018-03-12,100,,SZ,000728,open,order_76893542,deal_14873625
2018-03-12,37,8.552564999999998,2018-03-12,100,,SZ,000338,open,order_94378602,deal_08697134
2018-03-12,38,10.723216,2018-03-12,100,,SH,601766,open,order_07418925,deal_87362491
2018-03-12,39,8.832649,2018-03-12,100,,SH,601555,open,order_89675142,deal_39174825
2018-03-12,40,12.673801,2018-03-12,100,,SH,600061,open,order_81439026,deal_71569428
2018-03-13,0,8.332499,2018-03-13,100,,SH,600031,open,order_98532014,deal_92086745
2018-03-13,1,5.051515,2018-03-13,100,,SZ,000166,open,order_05297146,deal_74263581
2018-03-13,2,21.687420000000003,2018-03-13,100,,SZ,001979,close,order_40682579,deal_80794532
2018-03-13,3,58.067415000000004,2018-03-13,100,,SZ,000568,open,order_30241587,deal_80349761
2018-03-13,4,6.271881,2018-03-13,100,,SZ,002385,open,order_29486317,deal_65720918
2018-03-13,5,7.812342999999999,2018-03-13,100,,SH,600959,open,order_83412650,deal_49170583
2018-03-13,6,5.511653,2018-03-13,100,,SH,600705,open,order_04526189,deal_50984613
2018-03-13,7,8.938365000000001,2018-03-13,100,,SH,600177,close,order_63754291,deal_90873251
2018-03-13,8,8.882663999999998,2018-03-13,100,,SH,600489,open,order_80542137,deal_95237806
2018-03-13,9,7.192157,2018-03-13,100,,SH,601117,open,order_17946583,deal_15874962
2018-03-13,10,14.501123999999999,2018-03-13,100,,SH,600048,close,order_56718942,deal_94532107
2018-03-13,11,12.213662999999999,2018-03-13,100,,SH,600837,open,order_73286940,deal_93210648
2018-03-13,12,7.692307,2018-03-13,100,,SZ,000876,open,order_70596814,deal_85470321
2018-03-13,13,13.564067999999999,2018-03-13,100,,SH,600958,open,order_41238960,deal_93426150
2018-03-13,14,709.4165580000001,2018-03-13,100,,SH,600519,close,order_46730952,deal_21783460
2018-03-13,15,27.0081,2018-03-13,100,,SH,601628,open,order_85692037,deal_07614539
2018-03-14,0,35.543733,2018-03-14,100,,SH,600340,close,order_03715629,deal_38162095
2018-03-14,1,6.001799999999999,2018-03-14,100,,SH,600688,open,order_43768201,deal_73182609
2018-03-14,2,34.220263,2018-03-14,100,,SH,600585,open,order_05239471,deal_45367219
2018-03-14,3,10.523155999999998,2018-03-14,100,,SZ,002673,open,order_05318627,deal_32061954
2018-03-14,4,2.7608279999999996,2018-03-14,100,,SZ,000630,open,order_09457618,deal_56283071
2018-03-14,5,11.683504000000001,2018-03-14,100,,SH,600926,open,order_75608129,deal_81076923
2018-03-14,6,5.5316589999999985,2018-03-14,100,,SH,601989,open,order_58237046,deal_07986524
2018-03-14,7,30.409119999999998,2018-03-14,100,,SH,600036,open,order_04763598,deal_68719523
2018-03-14,8,727.108067,2018-03-14,100,,SH,600519,open,order_62740185,deal_07924836
2018-03-14,9,19.660465,2018-03-14,100,,SZ,002142,close,order_14895036,deal_81326470
2018-03-14,10,7.512252999999999,2018-03-14,100,,SH,600919,open,order_38052791,deal_61804932
2018-03-15,0,2.2506749999999998,2018-03-15,100,,SH,600074,open,order_25987064,deal_80743629
2018-03-15,1,5.501735,2018-03-15,100,,SZ,000959,close,order_49217865,deal_56934172
2018-03-15,2,48.97468799999999,2018-03-15,100,,SZ,002714,open,order_64729015,deal_41630952
2018-03-15,3,6.501949999999999,2018-03-15,100,,SH,600583,open,order_65803421,deal_19635024
2018-03-15,4,9.252775,2018-03-15,100,,SZ,000983,open,order_87051934,deal_21973408
2018-03-15,5,30.470337,2018-03-15,100,,SH,600036,close,order_05123478,deal_26578340
2018-03-15,6,32.601025,2018-03-15,100,,SZ,000002,close,order_14275960,deal_49182576
2018-03-15,7,18.415522999999997,2018-03-15,100,,SH,600362,open,order_21946587,deal_97205386
2018-03-15,8,9.972991,2018-03-15,100,,SZ,000060,open,order_21054863,deal_23590674
2018-03-15,9,10.653995,2018-03-15,100,,SZ,002146,close,order_75048962,deal_64517329
2018-03-16,0,8.249262,2018-03-16,100,,SH,600031,close,order_94150632,deal_50491678
2018-03-16,1,24.058683000000002,2018-03-16,100,,SH,600482,close,order_48192605,deal_15963427
2018-03-16,2,5.361945,2018-03-16,100,,SZ,002426,close,order_20968541,deal_34589620
2018-03-16,3,6.100835000000001,2018-03-16,100,,SZ,002385,close,order_85697142,deal_52180796
2018-03-16,4,4.133790000000001,2018-03-16,100,,SZ,000425,close,order_14305796,deal_85421093
2018-03-16,5,10.174715,2018-03-16,100,,SZ,000402,close,order_69108423,deal_83651942
2018-03-16,6,9.056395,2018-03-16,100,,SZ,000983,close,order_40531762,deal_04897652
2018-03-16,7,7.1107439999999995,2018-03-16,100,,SH,601985,close,order_19034782,deal_65829371
2018-03-16,8,2.7159200000000006,2018-03-16,100,,SZ,000630,close,order_74392806,deal_29704315
2018-03-16,9,8.938365000000001,2018-03-16,100,,SH,600376,close,order_75324680,deal_62935807
2018-03-16,10,12.773373000000001,2018-03-16,100,,SH,601788,close,order_36498501,deal_96032845
2018-03-16,11,11.544972,2018-03-16,100,,SH,600926,close,order_12780653,deal_49206831
2018-03-16,12,5.462889000000001,2018-03-16,100,,SH,601989,close,order_63805497,deal_76194825
2018-03-16,13,8.826740000000001,2018-03-16,100,,SZ,002839,close,order_26973015,deal_72461089
2018-03-16,14,145.520577,2018-03-16,100,,SH,603833,close,order_93568124,deal_79264513
2018-03-16,15,12.913191,2018-03-16,100,,SH,601800,close,order_96078253,deal_25017849
2018-03-16,16,12.254049,2018-03-16,100,,SH,601633,close,order_24873061,deal_25409718
2018-03-16,17,17.946639,2018-03-16,100,,SH,600362,close,order_87459206,deal_89547310
2018-03-16,18,26.894991,2018-03-16,100,,SH,601628,close,order_32789405,deal_92431705
2018-03-16,19,11.764686000000001,2018-03-16,100,,SH,600352,close,order_69214507,deal_60918435
2018-03-16,20,9.875165,2018-03-16,100,,SZ,000060,close,order_40387612,deal_40897132
2018-03-16,21,7.400367,2018-03-16,100,,SH,600919,close,order_15769304,deal_13472958
2018-03-19,0,7.220601,2018-03-19,100,,SH,600018,close,order_03275864,deal_58214307
2018-03-19,1,10.546272000000002,2018-03-19,100,,SH,600390,close,order_45193708,deal_74516829
2018-03-19,2,9.996987,2018-03-19,100,,SH,601881,close,order_70185329,deal_24781305
2018-03-19,3,5.022455000000001,2018-03-19,100,,SZ,000166,close,order_87193056,deal_75841906
2018-03-19,4,32.727399000000005,2018-03-19,100,,SH,601021,close,order_61734582,deal_45097123
2018-03-19,5,6.381693,2018-03-19,100,,SH,601901,close,order_36024157,deal_89076453
2018-03-19,6,47.26899,2018-03-19,100,,SZ,002714,close,order_10496785,deal_54631809
2018-03-19,7,6.60198,2018-03-19,100,,SH,600028,open,order_03461589,deal_51067438
2018-03-19,8,6.361719000000001,2018-03-19,100,,SH,600583,close,order_93156872,deal_62813509
2018-03-19,9,5.442915,2018-03-19,100,,SH,601898,close,order_64580913,deal_51794326
2018-03-19,10,32.141715000000005,2018-03-19,100,,SZ,002558,close,order_29175648,deal_98305261
2018-03-19,11,8.968326000000001,2018-03-19,100,,SH,600068,close,order_61823497,deal_70354286
2018-03-19,12,4.243625,2018-03-19,100,,SZ,000157,close,order_35601749,deal_27816495
2018-03-19,13,6.781173,2018-03-19,100,,SH,601377,close,order_47306852,deal_70216835
2018-03-19,14,11.974413,2018-03-19,100,,SH,600837,close,order_56972304,deal_86735924
2018-03-19,15,7.4388250000000005,2018-03-19,100,,SZ,000876,close,order_89137542,deal_03697548
2018-03-19,16,27.069335000000002,2018-03-19,100,,SZ,002236,close,order_79215304,deal_89013647
2018-03-19,17,20.629010000000005,2018-03-19,100,,SZ,000623,close,order_50631498,deal_98726453
2018-03-19,18,42.062614999999994,2018-03-19,100,,SH,601601,open,order_17320569,deal_38415697
2018-03-19,19,13.212800999999999,2018-03-19,100,,SH,600958,close,order_16052849,deal_67401239
2018-03-19,20,12.164166,2018-03-19,100,,SH,600153,close,order_58240693,deal_51087943
2018-03-19,21,27.408825,2018-03-19,100,,SZ,002153,close,order_34701862,deal_53426978
2018-03-19,22,8.057895,2018-03-19,100,,SZ,000671,close,order_02847951,deal_98730465
2018-03-19,23,7.2890500000000005,2018-03-19,100,,SZ,000783,close,order_37840921,deal_61924087
2018-03-19,24,3.046035,2018-03-19,100,,SH,601099,close,order_63017985,deal_94281563
2018-03-19,25,13.849195,2018-03-19,100,,SZ,002027,close,order_39850467,deal_52847963
2018-03-19,26,30.673920000000003,2018-03-19,100,,SZ,002624,close,order_57286149,deal_73956218
2018-03-19,27,23.239749000000003,2018-03-19,100,,SH,600066,close,order_32849517,deal_32659084
2018-03-19,28,17.457276,2018-03-19,100,,SH,600739,close,order_73041296,deal_63508947
2018-03-19,29,9.74536,2018-03-19,100,,SZ,002465,close,order_36785921,deal_81639524
2018-03-19,30,10.266636,2018-03-19,100,,SH,601766,close,order_27506194,deal_67250981
2018-03-19,31,12.204113999999999,2018-03-19,100,,SH,600061,close,order_38610452,deal_89403167
2018-03-19,32,5.033448,2018-03-19,100,,SH,601992,close,order_14653892,deal_29457630
2018-03-20,0,7.938075,2018-03-20,100,,SZ,000686,close,order_79825306,deal_45928103
2018-03-20,1,2.247075,2018-03-20,100,,SH,600074,close,order_83709265,deal_59142873
2018-03-20,2,21.637494999999998,2018-03-20,100,,SZ,002456,close,order_90436782,deal_54829137
2018-03-20,3,32.50117500000001,2018-03-20,100,,SZ,002602,close,order_31697854,deal_51827934
2018-03-20,4,17.077769999999997,2018-03-20,100,,SH,600999,close,order_60543178,deal_72068935
2018-03-20,5,17.217588,2018-03-20,100,,SH,601688,close,order_39748126,deal_07625931
2018-03-20,6,13.552359000000001,2018-03-20,100,,SH,601198,close,order_23561079,deal_45218793
2018-03-20,7,10.773814999999999,2018-03-20,100,,SZ,002736,close,order_70265483,deal_92130754
2018-03-20,8,7.42884,2018-03-20,100,,SZ,000839,close,order_84013257,deal_35724068
2018-03-20,9,3.3056970000000003,2018-03-20,100,,SH,600219,close,order_18697402,deal_05936847
2018-03-20,10,17.107731,2018-03-20,100,,SH,600977,close,order_48197325,deal_64721038
2018-03-20,11,8.928378,2018-03-20,100,,SH,600089,close,order_73149562,deal_49183570
2018-03-20,12,32.311460000000004,2018-03-20,100,,SZ,300072,close,order_26730485,deal_69275018
2018-03-20,13,27.683964,2018-03-20,100,,SH,600498,close,order_80295461,deal_16082579
2018-03-20,14,8.758599,2018-03-20,100,,SH,600489,close,order_84705236,deal_25967348
2018-03-20,15,19.31099,2018-03-20,100,,SZ,002555,close,order_72980315,deal_23540867
2018-03-20,16,7.360419,2018-03-20,100,,SH,600606,close,order_68792103,deal_86320795
2018-03-20,17,9.076365000000001,2018-03-20,100,,SZ,002608,close,order_23647085,deal_24730598
2018-03-20,18,6.012174,2018-03-20,100,,SH,601212,close,order_72039685,deal_13260548
2018-03-20,19,13.18284,2018-03-20,100,,SH,601878,close,order_10859673,deal_73841509
2018-03-20,20,11.345232000000001,2018-03-20,100,,SH,600827,close,order_75124806,deal_75614930
2018-03-20,21,4.69389,2018-03-20,100,,SH,601333,close,order_10936725,deal_70284156
2018-03-20,22,62.695815,2018-03-20,100,,SZ,002594,close,order_15096238,deal_16274509
2018-03-20,23,31.99194,2018-03-20,100,,SZ,000063,close,order_69403128,deal_37621984
2018-03-20,24,4.454202,2018-03-20,100,,SH,600369,close,order_14958632,deal_15378246
2018-03-20,25,6.531498,2018-03-20,100,,SH,600704,close,order_25793068,deal_25904618
2018-03-20,26,3.9748260000000006,2018-03-20,100,,SH,601872,close,order_50837491,deal_36475920
2018-03-20,27,6.41037,2018-03-20,100,,SZ,300315,close,order_52830491,deal_58367104
2018-03-20,28,8.409054,2018-03-20,100,,SH,600109,close,order_37402819,deal_53821764
2018-03-20,29,5.502837,2018-03-20,100,,SH,601118,close,order_03698514,deal_90684275
2018-03-20,30,15.829395,2018-03-20,100,,SH,600373,close,order_29034786,deal_21843970
2018-03-20,31,63.569065,2018-03-20,100,,SZ,000423,open,order_51790624,deal_68357290
2018-03-20,32,18.156366000000002,2018-03-20,100,,SH,601966,close,order_19607258,deal_82394016
2018-03-20,33,8.299197,2018-03-20,100,,SH,600649,close,order_50918234,deal_41903567
