,,deal_price,deal_time,deal_volume,direction,exchange,instrument,offset,order_id,trade_id
2018-03-23,0,9.016455,2018-03-23,100,,SZ,300027,close,order_83927456,deal_09684725
2018-03-23,1,23.814225,2018-03-23,100,,SZ,002475,close,order_26150839,deal_29071634
2018-03-23,2,31.518971999999998,2018-03-23,100,,SH,600585,close,order_58736291,deal_07231649
2018-03-23,3,26.290505000000003,2018-03-23,100,,SZ,002411,close,order_75210634,deal_87432069
2018-03-23,4,3.474780000000001,2018-03-23,100,,SZ,000100,close,order_26108795,deal_16845973
2018-03-23,5,2.2071270000000003,2018-03-23,100,,SH,600871,close,order_20163745,deal_49520173
2018-03-23,6,17.667002999999998,2018-03-23,100,,SH,600030,close,order_92648035,deal_58394170
2018-03-23,7,9.777273000000001,2018-03-23,100,,SH,600100,close,order_20364951,deal_69370124
2018-03-23,8,42.812839999999994,2018-03-23,100,,SZ,002415,open,order_57832190,deal_16829340
2018-03-23,9,56.854590000000016,2018-03-23,100,,SZ,000568,close,order_76291538,deal_91684053
2018-03-23,10,46.81966500000001,2018-03-23,100,,SZ,300033,close,order_62714590,deal_96037145
2018-03-23,11,24.877617,2018-03-23,100,,SH,600703,close,order_97528360,deal_51802697
2018-03-23,12,3.3256710000000003,2018-03-23,100,,SH,601608,close,order_36175980,deal_71346905
2018-03-23,13,11.92209,2018-03-23,100,,SZ,000792,close,order_30429561,deal_60321789
2018-03-23,14,9.837195000000001,2018-03-23,100,,SH,601933,close,order_17305892,deal_37128605
2018-03-23,15,6.20186,2018-03-23,100,,SH,601212,open,order_73520918,deal_25730916
2018-03-23,16,133.246554,2018-03-23,100,,SH,603833,close,order_75403918,deal_10235947
2018-03-23,17,33.15684000000001,2018-03-23,100,,SH,601155,close,order_03912786,deal_89246570
2018-03-23,18,17.31399,2018-03-23,100,,SZ,300024,close,order_32819465,deal_84753126
2018-03-23,19,13.202814,2018-03-23,100,,SH,601198,close,order_79203615,deal_26359104
2018-03-23,20,6.641355,2018-03-23,100,,SH,601958,close,order_09257168,deal_62587194
2018-03-26,0,15.506705000000002,2018-03-26,100,,SZ,000738,close,order_81405267,deal_64902517
2018-03-26,1,36.83205600000001,2018-03-26,100,,SH,601601,close,order_36950417,deal_12048369
2018-03-26,2,57.00436500000001,2018-03-26,100,,SZ,002230,close,order_57420369,deal_87652914
2018-03-26,3,5.462889000000001,2018-03-26,100,,SH,600023,close,order_41039258,deal_61204375
2018-03-26,4,19.65048,2018-03-26,100,,SZ,300144,close,order_95314620,deal_64532971
2018-03-26,5,15.689577000000002,2018-03-26,100,,SH,600233,close,order_75903268,deal_37561492
2018-03-26,6,85.07925300000001,2018-03-26,100,,SH,603160,close,order_35248017,deal_86039725
2018-03-26,7,63.614435,2018-03-26,100,,SZ,000938,close,order_15694720,deal_06749153
2018-03-26,8,19.205000999999996,2018-03-26,100,,SH,600663,close,order_17892406,deal_06931784
2018-03-26,9,712.5524760000001,2018-03-26,100,,SH,600519,close,order_36974128,deal_91064258
2018-03-26,10,20.878635,2018-03-26,100,,SZ,002074,close,order_40978362,deal_58697032
2018-03-26,11,34.03569600000001,2018-03-26,100,,SH,600104,close,order_08615934,deal_49056381
2018-03-26,12,55.17711000000001,2018-03-26,100,,SZ,000333,close,order_72391805,deal_78029314
2018-03-26,13,73.49958500000001,2018-03-26,100,,SZ,002460,close,order_04285769,deal_94752316
2018-03-26,14,24.173684999999995,2018-03-26,100,,SZ,002468,close,order_86147503,deal_92835704
2018-03-26,15,122.17097100000001,2018-03-26,100,,SH,603799,close,order_82064193,deal_78140359
2018-03-26,16,6.930978,2018-03-26,100,,SH,600886,close,order_39047856,deal_17639485
2018-03-26,17,11.64251,2018-03-26,100,,SZ,002292,close,order_87520463,deal_38417609
2018-03-26,18,12.80077,2018-03-26,100,,SZ,300017,close,order_71924506,deal_54269310
2018-03-26,19,5.303097,2018-03-26,100,,SH,600705,close,order_56987410,deal_18934625
2018-03-26,20,5.902317,2018-03-26,100,,SH,601919,close,order_29671843,deal_43205876
2018-03-26,21,20.663103,2018-03-26,100,,SH,600271,close,order_13720984,deal_70485316
2018-03-27,0,7.500237000000001,2018-03-27,100,,SH,600297,close,order_74812036,deal_27069483
2018-03-27,1,7.778315,2018-03-27,100,,SZ,000627,close,order_29501436,deal_62849751
2018-03-27,2,51.223323,2018-03-27,100,,SH,603858,close,order_28743569,deal_80423916
2018-03-27,3,8.858469000000001,2018-03-27,100,,SH,603993,close,order_40287369,deal_60852394
