time_tag,account_id,order_id,instrument,exchange,price_type,order_price,direction,offset,total_volume,deal_volume,status,order_time,cancel_time,frond_id,session_id
2018-04-18,test0,order_60923871,600048,SH,fix,10.448267857985703,,close,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_61043278,300017,SZ,fix,14.591599501817186,,open,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_96537840,600010,SH,fix,2.139338216228225,,open,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_82647195,002008,SZ,fix,49.02480222113947,,close,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_85264017,600015,SH,fix,6.706649514712171,,close,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_98345267,601958,SH,fix,5.788061780837949,,close,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_32874096,601009,SH,fix,6.000925161321108,,close,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_12806394,600900,SH,fix,12.860867855669127,,close,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_13524087,600549,SH,fix,16.44496248871835,,close,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_03456897,000768,SZ,fix,18.755870368350184,,open,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_72698541,601398,SH,fix,4.284528998858721,,close,100,100,filled,2018-04-18,,,
2018-04-18,test0,order_71534680,000568,SZ,fix,53.07210240357299,,close,100,100,filled,2018-04-18,,,
2018-04-19,test0,order_26890435,000963,SZ,fix,35.891516312749694,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_83124956,601998,SH,fix,4.748127891517338,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_52946130,600100,SH,fix,10.404965190099505,,open,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_74680152,000938,SZ,fix,27.481534419178264,,open,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_62789145,600066,SH,fix,15.802892939133706,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_78052963,601229,SH,fix,6.054976766059136,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_59410837,600000,SH,fix,9.252377597254563,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_38742906,600703,SH,fix,22.02074459930062,,open,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_18249530,603160,SH,fix,91.51773793256484,,open,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_13578024,600390,SH,fix,7.322350622586904,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_37982610,600208,SH,fix,4.064567620325053,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_93248105,601881,SH,fix,9.388303179197138,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_38501697,300136,SZ,fix,34.895394106830345,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_24316789,600816,SH,fix,9.116433979438844,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_73529068,600886,SH,fix,5.861529092879878,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_18526734,600309,SH,fix,31.610229172534147,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_26049781,600177,SH,fix,4.346054779296704,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_79354028,601216,SH,fix,3.492561299416156,,open,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_25091483,600219,SH,fix,2.785551546969725,,open,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_78109234,600372,SH,fix,15.901786984981067,,open,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_83769245,002470,SZ,fix,8.71,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_71243950,600547,SH,fix,15.708898411241865,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_64109732,002468,SZ,fix,23.064501385659455,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_71038652,002007,SZ,fix,14.699533663973227,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_32815746,001979,SZ,fix,17.655557206355443,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_67285013,002841,SZ,fix,50.22483608773985,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_91062348,600038,SH,fix,49.37564228467861,,open,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_36854201,600705,SH,fix,4.673989872704878,,close,100,100,filled,2018-04-19,,,
2018-04-19,test0,order_75609218,600031,SH,fix,7.394413775437441,,close,100,100,filled,2018-04-19,,,
2018-04-20,test0,order_59642708,600028,SH,fix,4.3931123657386015,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_64908327,601857,SH,fix,6.056859959231163,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_24850976,002153,SZ,fix,9.819216652695737,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_32157896,600482,SH,fix,25.181004636637297,,open,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_64521703,601211,SH,fix,14.203885849695757,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_72089513,002044,SZ,fix,18.38380015650569,,open,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_31962874,600893,SH,fix,27.835912875603128,,open,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_36458921,601216,SH,fix,3.275181965427598,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_64591372,002081,SZ,fix,11.827576482435559,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_23159046,002624,SZ,fix,19.943595654002912,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_32478196,600436,SH,fix,83.60466486480597,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_51689320,000826,SZ,fix,20.60071283268259,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_01835624,002292,SZ,fix,12.75,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_07563841,300015,SZ,fix,7.499235555085067,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_35469027,002146,SZ,fix,8.072180307682643,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_54016283,601888,SH,fix,51.685292374375564,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_70164893,600583,SH,fix,5.714758484915865,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_97450238,600010,SH,fix,2.0900447089418606,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_84932750,601800,SH,fix,11.547930781356472,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_61038945,000627,SZ,fix,7.048020781520849,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_21704385,000001,SZ,fix,10.338246531286511,,close,100,100,filled,2018-04-20,,,
2018-04-20,test0,order_47905638,000898,SZ,fix,3.893934371538759,,close,100,100,filled,2018-04-20,,,
2018-04-23,test0,order_52469308,002602,SZ,fix,11.187278890723942,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_87391642,002456,SZ,fix,16.939118859239933,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_40612589,600188,SH,fix,5.810537145532476,,open,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_65142370,601211,SH,fix,14.545846695167,,open,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_80721456,000425,SZ,fix,3.5246286573963737,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_96743105,600703,SH,fix,20.770866981229396,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_16835724,601118,SH,fix,5.636761145852404,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_57610832,600362,SH,fix,15.847989970588907,,open,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_74152896,600637,SH,fix,10.99647296332721,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_07685294,000413,SZ,fix,7.744526119489113,,open,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_47528930,002714,SZ,fix,10.434054895054057,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_93487105,600406,SH,fix,8.863576906197519,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_76829013,601608,SH,fix,3.3355853128342767,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_21457809,600332,SH,fix,27.867033142686815,,open,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_67384015,600871,SH,fix,2.01,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_52160897,601012,SH,fix,9.67547510676541,,open,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_50749236,600489,SH,fix,8.275801531511092,,close,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_16732584,000898,SZ,fix,3.950826269824228,,open,100,100,filled,2018-04-23,,,
2018-04-23,test0,order_65187039,600570,SH,fix,18.68128906102283,,close,100,100,filled,2018-04-23,,,
2018-04-24,test0,order_34058169,601872,SH,fix,2.8059383201529773,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_24960315,000895,SZ,fix,18.92524740915118,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_86937420,600028,SH,fix,4.470297356059045,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_13095824,002500,SZ,fix,7.095058746105038,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_08321749,601857,SH,fix,6.1123547494335435,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_36197208,000060,SZ,fix,5.653907770336666,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_19204785,601688,SH,fix,16.10972654684489,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_56091742,601229,SH,fix,6.161347979516931,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_83670124,000876,SZ,fix,7.001768225378955,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_78301246,000425,SZ,fix,3.6134102356683226,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_96481307,600118,SH,fix,23.03628977309356,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_75146203,002304,SZ,fix,100.21756074946673,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_57698430,000651,SZ,fix,37.719773183558885,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_97568421,600276,SH,fix,37.09089026938073,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_13725984,600637,SH,fix,11.191561188578433,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_60945728,000333,SZ,fix,44.92749904974643,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_25836140,601088,SH,fix,11.901920322286152,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_16085932,300015,SZ,fix,7.636545501868315,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_86241903,002230,SZ,fix,37.77113426406815,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_18467023,002146,SZ,fix,8.624740269220444,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_25193468,000858,SZ,fix,65.73383237187169,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_98476503,300017,SZ,fix,13.418798470190888,,close,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_40135967,000063,SZ,fix,30.182526242703354,,close,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_08495316,601800,SH,fix,11.600105167416817,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_51462890,000983,SZ,fix,4.604176379944752,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_01435968,000728,SZ,fix,7.108810818283803,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_17285963,000001,SZ,fix,10.802784481150487,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_30624597,600900,SH,fix,13.005371988878892,,open,100,100,filled,2018-04-24,,,
2018-04-24,test0,order_03917582,601225,SH,fix,5.38523814761283,,open,100,100,filled,2018-04-24,,,
2018-04-25,test0,order_05642371,600498,SH,fix,26.82727945570887,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_85621974,600383,SH,fix,8.5399897200218,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_64192375,601992,SH,fix,3.97950500061153,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_08713654,601998,SH,fix,4.748127891517338,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_04352196,601006,SH,fix,5.524010173178522,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_05376428,300003,SZ,fix,34.88887083711946,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_73248916,600585,SH,fix,25.479356083314148,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_95681423,600000,SH,fix,9.158125873004092,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_17236908,600690,SH,fix,15.741611929205535,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_73961052,600804,SH,fix,14.177998945951536,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_84627109,600637,SH,fix,11.302111182887458,,close,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_73480625,000839,SZ,fix,6.763999875635384,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_93120758,300070,SZ,fix,17.155749110328742,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_58091623,002310,SZ,fix,18.594214361172327,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_32459678,600436,SH,fix,87.83126380076172,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_56240389,601919,SH,fix,2.86696220268706,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_62058439,600008,SH,fix,3.8872235808551694,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_21946370,002292,SZ,fix,12.61,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_93286450,600030,SH,fix,15.99485840986068,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_57361294,603833,SH,fix,93.57080403169138,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_79650341,600406,SH,fix,9.062876268585393,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_43126798,600050,SH,fix,5.240624996329286,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_56807492,002508,SZ,fix,30.289889316602938,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_50812796,600048,SH,fix,10.750778954096647,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_29713605,600588,SH,fix,16.31909115665654,,close,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_02861597,002202,SZ,fix,13.875093684711022,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_63807129,002466,SZ,fix,43.422599814631646,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_56423109,000063,SZ,fix,30.182526242703354,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_40736159,601318,SH,fix,53.6713944580432,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_20539764,601618,SH,fix,3.2464641556067613,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_49826510,600519,SH,fix,632.5394470332498,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_37098216,600887,SH,fix,25.455511218846258,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_04853617,600606,SH,fix,5.21576671350876,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_83976015,601398,SH,fix,4.371968366182368,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_79684305,600031,SH,fix,7.715522214419043,,open,100,100,filled,2018-04-25,,,
2018-04-25,test0,order_68315407,000568,SZ,fix,57.02254123751452,,open,100,100,filled,2018-04-25,,,
2018-04-26,test0,order_02578361,600036,SH,fix,23.337592436288748,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_21805674,601992,SH,fix,3.662856215616634,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_34125067,603799,SH,fix,43.436066611863126,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_49725180,000938,SZ,fix,26.431830493072198,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_09463581,600482,SH,fix,23.76414562526267,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_45638012,600000,SH,fix,9.071728459107828,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_92804617,300124,SZ,fix,21.163500282328137,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_25376019,601628,SH,fix,22.10697821952928,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_96134875,600660,SH,fix,19.65558520131578,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_57980412,601939,SH,fix,5.4356708206133995,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_84206531,600118,SH,fix,22.40073848478665,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_35069248,600804,SH,fix,13.625865468223243,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_56038472,002465,SZ,fix,10.017982540524045,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_72586431,600219,SH,fix,2.587760904581342,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_89427135,000839,SZ,fix,6.546444324079861,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_68970534,002174,SZ,fix,21.408821163030282,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_48217905,002624,SZ,fix,20.40247484604192,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_30752169,600009,SH,fix,45.69772603805777,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_63147985,002292,SZ,fix,11.91,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_36541980,601328,SH,fix,4.2523295486626616,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_54921076,601166,SH,fix,12.072755211702377,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_35210874,601988,SH,fix,2.6954724313368,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_69418325,601288,SH,fix,2.6940954509853645,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_63514029,601800,SH,fix,11.513147857316243,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_89743120,601618,SH,fix,3.202828884698068,,close,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_12768405,600959,SH,fix,6.804817344207675,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_56312809,601009,SH,fix,6.143625509337505,,open,100,100,filled,2018-04-26,,,
2018-04-26,test0,order_80519423,000768,SZ,fix,18.309070763511187,,close,100,100,filled,2018-04-26,,,
2018-04-27,test0,order_03162847,600518,SH,fix,20.78593999754541,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_68105427,000963,SZ,fix,36.1288591832969,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_87362519,601336,SH,fix,36.86299314918642,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_04673192,601818,SH,fix,2.8943798852469182,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_34815602,600340,SH,fix,19.713022000287506,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_50721936,601997,SH,fix,8.073225503858758,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_59034278,300144,SZ,fix,11.059454680688027,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_64827390,601186,SH,fix,8.481311625705006,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_74390865,601601,SH,fix,25.384266185262916,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_58210643,601898,SH,fix,4.273742466308491,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_25163879,601163,SH,fix,14.487874098131963,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_78640391,600674,SH,fix,7.322842909022156,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_87310492,601766,SH,fix,8.234897003628884,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_19348560,601985,SH,fix,5.788374339449185,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_36405271,600804,SH,fix,13.665303573775264,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_73806421,600893,SH,fix,26.216865385291243,,close,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_94865203,600816,SH,fix,9.29190339986549,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_08436127,601611,SH,fix,8.869421197073773,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_96854271,600309,SH,fix,31.610229172534147,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_39865720,600977,SH,fix,14.707121179233912,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_79403618,000538,SZ,fix,58.065737379160616,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_37520684,002415,SZ,fix,34.07052041166509,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_65387012,600958,SH,fix,10.612442649534863,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_02185694,601788,SH,fix,11.74249175688027,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_71684320,600535,SH,fix,27.98792884603751,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_87125039,600372,SH,fix,14.117684054958803,,close,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_74280531,600021,SH,fix,7.450472250194668,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_03561498,601390,SH,fix,6.2962738742541005,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_24160738,601333,SH,fix,4.217610280926227,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_01843695,601111,SH,fix,11.362121532509915,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_09268547,600018,SH,fix,5.879816767350581,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_63214875,600926,SH,fix,6.857101584335058,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_60497835,603858,SH,fix,23.265490058875947,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_83205497,600352,SH,fix,9.670152241338618,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_62978541,002230,SZ,fix,34.664588183924835,,close,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_49286071,601117,SH,fix,6.390029062572807,,close,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_86140925,601933,SH,fix,8.62044357490217,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_78159604,002142,SZ,fix,15.553988689719805,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_37581246,600115,SH,fix,6.933431854494486,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_87925641,002736,SZ,fix,9.285132282733171,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_64592713,601800,SH,fix,11.600105167416817,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_97085421,000627,SZ,fix,7.244579130009479,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_21368954,002841,SZ,fix,50.413297011146,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_67823501,600038,SH,fix,45.57751595508795,,close,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_57864290,601618,SH,fix,3.220282993061545,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_51074923,600959,SH,fix,6.377736757751126,,close,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_80416975,300033,SZ,fix,46.04394108116144,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_19680752,000157,SZ,fix,3.2763640679972013,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_10654387,601600,SH,fix,4.539941319564437,,close,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_45192603,600029,SH,fix,10.133938041650497,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_01837562,601668,SH,fix,4.772665312151964,,open,100,100,filled,2018-04-27,,,
2018-04-27,test0,order_79251836,600837,SH,fix,9.963167046700393,,open,100,100,filled,2018-04-27,,,
2018-05-02,test0,order_09512768,600196,SH,fix,37.88276995512707,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_23156749,002602,SZ,fix,11.304764900078103,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_15063489,002024,SZ,fix,12.900712677398067,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_31894625,000961,SZ,fix,6.390847654530304,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_84093267,002294,SZ,fix,37.18176185318398,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_27103489,002027,SZ,fix,7.996090485746016,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_10593264,600741,SH,fix,18.487506346961624,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_04573916,603993,SH,fix,7.132046558166101,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_63257418,601997,SH,fix,7.643025944137565,,close,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_58309416,600827,SH,fix,9.949325945457664,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_45761280,600011,SH,fix,5.68708163033344,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_04653791,600663,SH,fix,12.340657474459146,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_76053428,600104,SH,fix,25.497610219440123,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_47253096,600297,SH,fix,6.6540488823306605,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_42568370,600895,SH,fix,12.120897202874,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_76932450,601901,SH,fix,5.8826152332744375,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_53469781,002424,SZ,fix,13.421558631586999,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_79652318,600804,SH,fix,13.704741679327284,,close,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_36902745,000651,SZ,fix,33.9695905139841,,close,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_48976231,600688,SH,fix,4.748703461927069,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_23061947,000559,SZ,fix,6.856017749866725,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_09483652,000100,SZ,fix,2.5441664405860007,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_28571396,600008,SH,fix,3.8554911434604335,,close,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_95467231,601633,SH,fix,9.707395427994054,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_87904563,601607,SH,fix,20.580341330028336,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_45398107,002236,SZ,fix,21.462911691198016,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_53091264,600919,SH,fix,5.048937931063071,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_40769258,001979,SZ,fix,17.447468136833578,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_65328740,601888,SH,fix,54.3288932910414,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_60158249,600153,SH,fix,7.829285373203351,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_82357160,000686,SZ,fix,7.147925279164879,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_43291075,600820,SH,fix,5.601130746783061,,open,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_84091365,601318,SH,fix,50.294907281876796,,close,100,100,filled,2018-05-02,,,
2018-05-02,test0,order_39145082,600705,SH,fix,4.673989872704878,,open,100,100,filled,2018-05-02,,,
